identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,achat,budget_depense,bt,cible
2099,1593182405,06-26-2020 16:40:05,2,1,2,1,2326,0.06261578362356428,0.05952380952380952
2100,1593182410,06-26-2020 16:40:10,4,1,4,1,2330,0.0624594569548698,0.05952380952380952
2101,1593182413,06-26-2020 16:40:13,4,1,4,1,2334,0.06210604375231739,0.05952380952380952
2102,1593182416,06-26-2020 16:40:16,0,1,0,1,2334,0.061752433936022255,0.05952380952380952
2103,1593182422,06-26-2020 16:40:22,4,1,4,1,2338,0.06178680768160312,0.05952380952380952
2104,1593182427,06-26-2020 16:40:27,5,1,5,1,2343,0.061444217560794503,0.05952380952380952
2105,1593182432,06-26-2020 16:40:32,2,1,2,1,2345,0.061008450181075306,0.05952380952380952
2106,1593182437,06-26-2020 16:40:37,2,1,2,1,2347,0.06085098476402824,0.05952380952380952
2107,1593182440,06-26-2020 16:40:40,3,1,3,1,2350,0.06068209274231019,0.05952380952380952
2108,1593182447,06-26-2020 16:40:47,2,1,2,1,2352,0.06044262599962805,0.05952380952380952
2109,1593182450,06-26-2020 16:40:50,0,1,0,1,2352,0.06027346293368059,0.05952380952380952
2110,1593182453,06-26-2020 16:40:53,9,1,9,1,2361,0.060290286564942314,0.05952380952380952
2111,1593182458,06-26-2020 16:40:58,8,1,8,0,2361,0.059480592013404075,0.05952380952380952
2112,1593182459,06-26-2020 16:40:59,2,1,2,0,2361,0.059486129212437164,0.05952380952380952
2113,1593182462,06-26-2020 16:41:02,2,1,2,0,2361,0.059502746996927085,0.05952380952380952
2114,1593182464,06-26-2020 16:41:04,2,1,2,0,2361,0.05951383067896061,0.05952380952380952
2115,1593182471,06-26-2020 16:41:11,4,1,4,1,2365,0.05955265610438024,0.05952380952380952
2116,1593182478,06-26-2020 16:41:18,1,1,1,0,2365,0.05921850228480836,0.05952380952380952
2117,1593182480,06-26-2020 16:41:20,1,1,1,0,2365,0.05922954948232441,0.05952380952380952
2118,1593182483,06-26-2020 16:41:23,3,1,3,0,2365,0.05924612800895689,0.05952380952380952
2119,1593182488,06-26-2020 16:41:28,4,1,4,0,2365,0.05927377952020909,0.05952380952380952
2120,1593182494,06-26-2020 16:41:34,2,1,2,0,2365,0.059306995423554686,0.05952380952380952
2121,1593182496,06-26-2020 16:41:36,1,1,1,0,2365,0.059318075665576835,0.05952380952380952
2122,1593182502,06-26-2020 16:41:42,7,1,7,0,2365,0.0593513412468455,0.05952380952380952
2123,1593182505,06-26-2020 16:41:45,1,1,1,0,2365,0.0593679880329095,0.05952380952380952
2124,1593182506,06-26-2020 16:41:46,4,1,4,0,2365,0.05937353903693315,0.05952380952380952
2125,1593182511,06-26-2020 16:41:51,5,1,5,0,2365,0.05940130963517306,0.05952380952380952
2126,1593182514,06-26-2020 16:41:54,3,1,3,0,2365,0.05941798446710957,0.05952380952380952
2127,1593182518,06-26-2020 16:41:58,6,1,6,0,2365,0.05944023214452869,0.05952380952380952
2128,1593182522,06-26-2020 16:42:02,4,1,4,0,2365,0.05946249648843525,0.05952380952380952
2129,1593182527,06-26-2020 16:42:07,8,1,8,0,2365,0.05949035038411092,0.05952380952380952
2130,1593182529,06-26-2020 16:42:09,4,1,4,0,2365,0.05950149925037481,0.05952380952380952
2131,1593182531,06-26-2020 16:42:11,2,1,2,0,2365,0.05951265229615745,0.05952380952380952
2132,1593182537,06-26-2020 16:42:17,0,1,0,1,2365,0.059546136534133536,0.05952380952380952
2133,1593182541,06-26-2020 16:42:21,1,1,1,1,2366,0.05956848030018762,0.05952380952380952
2134,1593182548,06-26-2020 16:42:28,0,1,0,0,2366,0.059513751994743264,0.05952380952380952
2135,1593182552,06-26-2020 16:42:32,1,1,1,1,2367,0.059536106676683256,0.05952380952380952
2136,1593182557,06-26-2020 16:42:37,2,1,2,0,2367,0.05947012401352875,0.05952380952380952
2137,1593182560,06-26-2020 16:42:40,1,1,1,0,2367,0.05948689032985622,0.05952380952380952
2138,1593182563,06-26-2020 16:42:43,0,1,0,0,2367,0.05950366610265088,0.05952380952380952
2139,1593182564,06-26-2020 16:42:44,3,1,3,0,2367,0.05950926012973583,0.05952380952380952
2140,1593182571,06-26-2020 16:42:51,10,1,10,1,2377,0.059548447789275635,0.05952380952380952
2141,1593182577,06-26-2020 16:42:57,2,1,2,0,2377,0.05864081325301205,0.05952380952380952
2142,1593182579,06-26-2020 16:42:59,6,1,6,0,2377,0.05865185464131049,0.05952380952380952
2143,1593182585,06-26-2020 16:43:05,3,1,3,0,2377,0.058685003767897516,0.05952380952380952
2144,1593182588,06-26-2020 16:43:08,7,1,7,0,2377,0.05870159238669556,0.05952380952380952
2145,1593182592,06-26-2020 16:43:12,2,1,2,0,2377,0.058723725139032894,0.05952380952380952
2146,1593182597,06-26-2020 16:43:17,2,1,2,0,2377,0.05875141456054319,0.05952380952380952
2147,1593182607,06-26-2020 16:43:27,2,1,2,0,2377,0.058806871814234475,0.05952380952380952
2148,1593182611,06-26-2020 16:43:31,2,1,2,0,2377,0.05882908404154863,0.05952380952380952
2149,1593182617,06-26-2020 16:43:37,1,1,1,0,2377,0.05886243386243386,0.05952380952380952
2150,1593182620,06-26-2020 16:43:40,8,1,8,0,2377,0.05887912295624232,0.05952380952380952
2151,1593182627,06-26-2020 16:43:47,6,1,6,0,2377,0.05891810100245886,0.05952380952380952
2152,1593182629,06-26-2020 16:43:49,8,1,8,0,2377,0.05892924706772607,0.05952380952380952
2153,1593182632,06-26-2020 16:43:52,6,1,6,0,2377,0.05894597407512537,0.05952380952380952
2154,1593182632,06-26-2020 16:43:52,4,1,4,0,2377,0.05894597407512537,0.05952380952380952
2155,1593182634,06-26-2020 16:43:54,2,1,2,0,2377,0.0589571306898836,0.05952380952380952
2156,1593182642,06-26-2020 16:44:02,5,1,5,0,2377,0.059001799412823186,0.05952380952380952
2157,1593182645,06-26-2020 16:44:05,9,1,9,0,2377,0.059018567639257294,0.05952380952380952
2158,1593182650,06-26-2020 16:44:10,1,1,1,0,2377,0.05904653587337693,0.05952380952380952
2159,1593182654,06-26-2020 16:44:14,3,1,3,0,2377,0.05906892955342752,0.05952380952380952
2160,1593182660,06-26-2020 16:44:20,9,1,9,0,2377,0.059102551940043636,0.05952380952380952
2161,1593182662,06-26-2020 16:44:22,6,1,6,0,2377,0.05911376790966885,0.05952380952380952
2162,1593182664,06-26-2020 16:44:24,1,1,1,0,2377,0.0591249881370409,0.05952380952380952
2163,1593182666,06-26-2020 16:44:26,8,1,8,0,2377,0.05913621262458472,0.05952380952380952
2164,1593182671,06-26-2020 16:44:31,4,1,4,0,2377,0.05916429249762583,0.05952380952380952
2165,1593182673,06-26-2020 16:44:33,4,1,4,0,2377,0.059175531914893616,0.05952380952380952
2166,1593182674,06-26-2020 16:44:34,6,1,6,0,2377,0.059181153225040375,0.05952380952380952
2167,1593182675,06-26-2020 16:44:35,0,1,0,0,2377,0.0591867756032681,0.05952380952380952
2168,1593182675,06-26-2020 16:44:35,8,1,8,0,2377,0.0591867756032681,0.05952380952380952
2169,1593182679,06-26-2020 16:44:39,4,1,4,0,2377,0.05920927580307926,0.05952380952380952
2170,1593182682,06-26-2020 16:44:42,3,1,3,0,2377,0.059226162182716986,0.05952380952380952
2171,1593182686,06-26-2020 16:44:46,0,1,0,0,2377,0.05924869234427009,0.05952380952380952
2172,1593182694,06-26-2020 16:44:54,3,1,3,0,2377,0.059293804130579615,0.05952380952380952
2173,1593182698,06-26-2020 16:44:58,4,1,4,0,2377,0.059316385794534895,0.05952380952380952
2174,1593182702,06-26-2020 16:45:02,2,1,2,0,2377,0.05933898466520621,0.05952380952380952
2175,1593182702,06-26-2020 16:45:02,7,1,7,0,2377,0.05933898466520621,0.05952380952380952
2176,1593182704,06-26-2020 16:45:04,0,1,0,0,2377,0.059350290559207396,0.05952380952380952
2177,1593182709,06-26-2020 16:45:09,6,1,6,0,2377,0.059378574151734656,0.05952380952380952
2178,1593182716,06-26-2020 16:45:16,3,1,3,0,2377,0.05941821649976156,0.05952380952380952
2179,1593182720,06-26-2020 16:45:20,2,1,2,0,2377,0.05944089304455682,0.05952380952380952
2180,1593182721,06-26-2020 16:45:21,2,1,2,0,2377,0.059446564885496184,0.05952380952380952
2181,1593182729,06-26-2020 16:45:29,6,1,6,0,2377,0.05949197860962567,0.05952380952380952
2182,1593182732,06-26-2020 16:45:32,3,1,3,0,2377,0.05950902665010985,0.05952380952380952
2183,1593182736,06-26-2020 16:45:36,3,1,3,1,2380,0.05953177257525084,0.05952380952380952
2184,1593182738,06-26-2020 16:45:38,4,1,4,0,2380,0.059256427410876424,0.05952380952380952
2185,1593182742,06-26-2020 16:45:42,2,1,2,0,2380,0.05927908977913759,0.05952380952380952
2186,1593182743,06-26-2020 16:45:43,2,1,2,0,2380,0.059284758079938805,0.05952380952380952
2187,1593182744,06-26-2020 16:45:44,6,1,6,0,2380,0.05929042746485608,0.05952380952380952
2188,1593182747,06-26-2020 16:45:47,1,1,1,0,2380,0.059307442127415344,0.05952380952380952
2189,1593182752,06-26-2020 16:45:52,10,1,10,0,2380,0.05933582160972342,0.05952380952380952
2190,1593182755,06-26-2020 16:45:55,0,1,0,0,2380,0.05935286233965154,0.05952380952380952
2191,1593182758,06-26-2020 16:45:58,2,1,2,0,2380,0.05936991286028919,0.05952380952380952
2192,1593182759,06-26-2020 16:45:59,3,1,3,0,2380,0.059375598544340165,0.05952380952380952
2193,1593182764,06-26-2020 16:46:04,2,1,2,0,2380,0.05940404330746383,0.05952380952380952
2194,1593182766,06-26-2020 16:46:06,0,1,0,0,2380,0.05941542884523239,0.05952380952380952
2195,1593182768,06-26-2020 16:46:08,0,1,0,0,2380,0.05942681874820282,0.05952380952380952
2196,1593182773,06-26-2020 16:46:13,12,1,12,0,2380,0.05945531261986958,0.05952380952380952
2197,1593182776,06-26-2020 16:46:16,0,1,0,0,2380,0.05947242206235012,0.05952380952380952
2198,1593182777,06-26-2020 16:46:17,8,1,8,0,2380,0.05947812739831159,0.05952380952380952
2199,1593182783,06-26-2020 16:46:23,6,1,6,0,2380,0.05951238241505087,0.05952380952380952
2200,1593182789,06-26-2020 16:46:29,6,1,6,1,2386,0.059546676911256244,0.05952380952380952
2201,1593182794,06-26-2020 16:46:34,3,1,3,0,2386,0.05899875084078025,0.05952380952380952
2202,1593182795,06-26-2020 16:46:35,3,1,3,0,2386,0.05900442052661926,0.05952380952380952
2203,1593182798,06-26-2020 16:46:38,7,1,7,0,2386,0.05902143612419494,0.05952380952380952
2204,1593182805,06-26-2020 16:46:45,0,1,0,0,2386,0.05906117737591381,0.05952380952380952
2205,1593182808,06-26-2020 16:46:48,0,1,0,0,2386,0.05907822572885596,0.05952380952380952
2206,1593182809,06-26-2020 16:46:49,4,1,4,0,2386,0.05908391070053887,0.05952380952380952
2207,1593182816,06-26-2020 16:46:56,6,1,6,0,2386,0.059123736157920076,0.05952380952380952
2208,1593182821,06-26-2020 16:47:01,2,1,2,0,2386,0.059152215799614646,0.05952380952380952
2209,1593182825,06-26-2020 16:47:05,10,1,10,0,2386,0.05917501927525058,0.05952380952380952
2210,1593182830,06-26-2020 16:47:10,5,1,5,0,2386,0.059203548355992675,0.05952380952380952
2211,1593182833,06-26-2020 16:47:13,2,1,2,0,2386,0.05922067901234568,0.05952380952380952
2212,1593182838,06-26-2020 16:47:18,8,1,8,0,2386,0.059249252147061664,0.05952380952380952
2213,1593182843,06-26-2020 16:47:23,1,1,1,0,2386,0.05927785286734891,0.05952380952380952
2214,1593182847,06-26-2020 16:47:27,3,1,3,0,2386,0.05930075333204558,0.05952380952380952
2215,1593182856,06-26-2020 16:47:36,1,1,1,0,2386,0.05935234412759787,0.05952380952380952
2216,1593182863,06-26-2020 16:47:43,2,1,2,0,2386,0.05939253240472045,0.05952380952380952
2217,1593182867,06-26-2020 16:47:47,3,1,3,0,2386,0.05941552157925295,0.05952380952380952
2218,1593182871,06-26-2020 16:47:51,1,1,1,0,2386,0.05943852855759923,0.05952380952380952
2219,1593183854,06-26-2020 17:04:14,0,1,0,1,2386,0.0656895260511394,0.05952380952380952
2220,1593183857,06-26-2020 17:04:17,6,1,6,1,2392,0.06571061643835617,0.05952380952380952
2221,1593183864,06-26-2020 17:04:24,2,1,2,1,2394,0.0651172753561101,0.05952380952380952
2222,1593183869,06-26-2020 17:04:29,7,1,7,1,2401,0.06493784826403771,0.05952380952380952
2223,1593183872,06-26-2020 17:04:32,6,1,6,1,2407,0.06420838246328653,0.05952380952380952
2224,1593183878,06-26-2020 17:04:38,5,1,5,1,2412,0.06360613536415317,0.05952380952380952
2225,1593183881,06-26-2020 17:04:41,3,1,3,1,2415,0.06309012875536481,0.05952380952380952
2226,1593183886,06-26-2020 17:04:46,1,1,1,1,2416,0.06280193236714976,0.05952380952380952
2227,1593183893,06-26-2020 17:04:53,1,1,1,1,2417,0.06274172754619682,0.05952380952380952
2228,1593183898,06-26-2020 17:04:58,1,1,1,1,2418,0.06266795657314844,0.05952380952380952
2229,1593183902,06-26-2020 17:05:02,5,1,5,1,2423,0.0625873749865577,0.05952380952380952
2230,1593183905,06-26-2020 17:05:05,2,1,2,1,2425,0.0620697074010327,0.05952380952380952
2231,1593183911,06-26-2020 17:05:11,2,1,2,1,2427,0.06189451022604951,0.05952380952380952
2232,1593183922,06-26-2020 17:05:22,3,1,3,1,2430,0.06175234400258649,0.05952380952380952
2233,1593183931,06-26-2020 17:05:31,7,1,7,1,2437,0.061488673139158574,0.05952380952380952
2234,1593184931,06-26-2020 17:22:11,2,1,2,1,2439,0.06807738814993954,0.05952380952380952
2235,1593184945,06-26-2020 17:22:25,4,1,4,1,2443,0.06795058139534883,0.05952380952380952
2236,1593184950,06-26-2020 17:22:30,3,1,3,1,2446,0.06750696885226033,0.05952380952380952
2237,1593184964,06-26-2020 17:22:44,5,1,5,1,2451,0.06725749666140585,0.05952380952380952
2238,1593184979,06-26-2020 17:22:59,2,1,2,1,2453,0.06677207492094381,0.05952380952380952
2239,1593184995,06-26-2020 17:23:15,4,1,4,1,2457,0.0666585425298562,0.05952380952380952
2240,1593185014,06-26-2020 17:23:34,7,1,7,1,2464,0.06632466104800293,0.05952380952380952
2241,1593185026,06-26-2020 17:23:46,5,1,5,1,2469,0.06556574923547401,0.05952380952380952
2242,1593185037,06-26-2020 17:23:57,8,1,8,1,2477,0.06504164625183734,0.05952380952380952
2243,1593185058,06-26-2020 17:24:18,9,1,9,1,2486,0.06422694338695813,0.05952380952380952
2244,1593185067,06-26-2020 17:24:27,5,1,5,1,2491,0.06319154167691172,0.05952380952380952
2245,1593185086,06-26-2020 17:24:46,4,1,4,1,2495,0.06272335181762169,0.05952380952380952
2246,1593185100,06-26-2020 17:25:00,8,1,8,1,2503,0.06233798296506604,0.05952380952380952
2247,1593185118,06-26-2020 17:25:18,3,1,3,1,2506,0.06148707163181987,0.05952380952380952
2248,1593185134,06-26-2020 17:25:34,10,1,10,1,2516,0.06123713896119995,0.05952380952380952
2249,1593185152,06-26-2020 17:25:52,4,1,4,1,2520,0.06013169337805939,0.05952380952380952
2250,1593185168,06-26-2020 17:26:08,2,1,2,1,2522,0.059753516743433335,0.05952380952380952
2251,1593185180,06-26-2020 17:26:20,1,1,1,1,2523,0.05959356688692183,0.05952380952380952
2252,1593185193,06-26-2020 17:26:33,7,1,7,1,2530,0.05956543456543457,0.05952380952380952
2253,1593185214,06-26-2020 17:26:54,1,1,1,0,2530,0.05884562413922624,0.05952380952380952
2254,1593185232,06-26-2020 17:27:12,6,1,6,0,2530,0.058978541849667464,0.05952380952380952
2255,1593185244,06-26-2020 17:27:24,0,1,0,0,2530,0.059067487746638184,0.05952380952380952
2256,1593185256,06-26-2020 17:27:36,4,1,4,0,2530,0.0591567023285085,0.05952380952380952
2257,1593185269,06-26-2020 17:27:49,4,1,4,0,2530,0.05925365607665154,0.05952380952380952
2258,1593185284,06-26-2020 17:28:04,3,1,3,0,2530,0.059365921434886955,0.05952380952380952
2259,1593185309,06-26-2020 17:28:29,2,1,2,1,2532,0.05955397871262037,0.05952380952380952
2260,1593185332,06-26-2020 17:28:52,2,1,2,0,2532,0.05947388486465879,0.05952380952380952
2261,1593185344,06-26-2020 17:29:04,2,1,2,1,2534,0.05956471935853379,0.05952380952380952
2262,1593185362,06-26-2020 17:29:22,2,1,2,0,2534,0.05944635795382064,0.05952380952380952
2263,1593185377,06-26-2020 17:29:37,0,1,0,1,2534,0.05956032719836401,0.05952380952380952
2264,1593185394,06-26-2020 17:29:54,0,1,0,1,2534,0.05969002177532983,0.05952380952380952
2265,1593186398,06-26-2020 17:46:38,5,1,5,1,2539,0.06849919153314714,0.05952380952380952
2266,1593186425,06-26-2020 17:47:05,3,1,3,1,2542,0.06803423848878394,0.05952380952380952
2267,1593186447,06-26-2020 17:47:27,1,1,1,1,2543,0.06781166716020136,0.05952380952380952
2268,1593186472,06-26-2020 17:47:52,2,1,2,1,2545,0.06791499479863278,0.05952380952380952
2269,1593186495,06-26-2020 17:48:15,6,1,6,1,2551,0.06784968684759916,0.05952380952380952
2270,1593186519,06-26-2020 17:48:39,0,1,0,1,2551,0.06719545046393295,0.05952380952380952
2271,1593186544,06-26-2020 17:49:04,5,1,5,1,2556,0.06744779930899805,0.05952380952380952
2272,1593186566,06-26-2020 17:49:26,3,1,3,1,2559,0.06691785983421251,0.05952380952380952
2273,1593186593,06-26-2020 17:49:53,1,1,1,1,2560,0.06673728813559322,0.05952380952380952
2274,1593186629,06-26-2020 17:50:29,1,1,1,1,2561,0.06695069993913573,0.05952380952380952
2275,1593186657,06-26-2020 17:50:57,4,1,4,1,2565,0.06708435207823961,0.05952380952380952
2276,1593186682,06-26-2020 17:51:22,8,1,8,1,2573,0.06672802577082375,0.05952380952380952
2277,1593186712,06-26-2020 17:51:52,10,1,10,1,2583,0.06580366774541532,0.05952380952380952
2278,1593186736,06-26-2020 17:52:16,5,1,5,1,2588,0.06450116009280743,0.05952380952380952
2279,1593186764,06-26-2020 17:52:44,7,1,7,1,2595,0.06400497125990368,0.05952380952380952
2280,1593186808,06-26-2020 17:53:28,0,1,0,1,2595,0.06335053965274519,0.05952380952380952
2281,1593186841,06-26-2020 17:54:01,4,1,4,1,2599,0.06367924528301887,0.05952380952380952
2282,1593186864,06-26-2020 17:54:24,4,1,4,1,2603,0.06327915417389932,0.05952380952380952
2283,1593186888,06-26-2020 17:54:48,4,1,4,1,2607,0.06288610803104705,0.05952380952380952
2284,1593186924,06-26-2020 17:55:24,5,1,5,1,2612,0.06260952684403377,0.05952380952380952
2285,1593186960,06-26-2020 17:56:00,1,1,1,1,2613,0.062169524114725205,0.05952380952380952
2286,1593186988,06-26-2020 17:56:28,0,1,0,1,2613,0.06228874939642685,0.05952380952380952
2287,1593187019,06-26-2020 17:56:59,2,1,2,1,2615,0.06260109996764801,0.05952380952380952
2288,1593187056,06-26-2020 17:57:36,7,1,7,1,2622,0.06265256305939788,0.05952380952380952
2289,1593187090,06-26-2020 17:58:10,3,1,3,1,2625,0.061855670103092786,0.05952380952380952
2290,1593187126,06-26-2020 17:58:46,2,1,2,1,2627,0.06172839506172839,0.05952380952380952
2291,1593187165,06-26-2020 17:59:25,1,1,1,1,2628,0.06179589131875414,0.05952380952380952
2292,1593187193,06-26-2020 17:59:53,3,1,3,1,2631,0.061917443408788284,0.05952380952380952
2293,1593187216,06-26-2020 18:00:16,3,1,3,1,2634,0.061654135338345864,0.05952380952380952
2294,1593187235,06-26-2020 18:00:35,7,1,7,1,2641,0.06134763660744217,0.05952380952380952
2295,1593187272,06-26-2020 18:01:12,4,1,4,1,2645,0.06054983977061899,0.05952380952380952
2296,1593187306,06-26-2020 18:01:46,5,1,5,1,2650,0.06022052586938083,0.05952380952380952
2297,1593187340,06-26-2020 18:02:20,2,1,2,1,2652,0.05971677188193141,0.05952380952380952
2298,1593187372,06-26-2020 18:02:52,0,1,0,1,2652,0.05970149253731343,0.05952380952380952
2299,1593187407,06-26-2020 18:03:27,4,1,4,1,2656,0.06006213324128409,0.05952380952380952
2300,1593187438,06-26-2020 18:03:58,3,1,3,1,2659,0.0596911330904043,0.05952380952380952
2301,1593187481,06-26-2020 18:04:41,4,1,4,1,2663,0.05961538461538462,0.05952380952380952
2302,1593187511,06-26-2020 18:05:11,1,1,1,0,2663,0.05922671353251318,0.05952380952380952
2303,1593187548,06-26-2020 18:05:48,1,1,1,1,2664,0.059614364054484344,0.05952380952380952
2304,1593187573,06-26-2020 18:06:13,2,1,2,1,2666,0.05970149253731343,0.05952380952380952
2305,1593187607,06-26-2020 18:06:47,1,1,1,1,2667,0.05970682874508402,0.05952380952380952
2306,1593187647,06-26-2020 18:07:27,1,1,1,1,2668,0.05995678790061217,0.05952380952380952
2307,1593187687,06-26-2020 18:08:07,5,1,5,1,2673,0.06021037359448676,0.05952380952380952
2308,1593187731,06-26-2020 18:08:51,3,1,3,1,2676,0.05978062157221207,0.05952380952380952
2309,1593187789,06-26-2020 18:09:49,1,1,1,1,2677,0.0598669623059867,0.05952380952380952
2310,1593187824,06-26-2020 18:10:24,6,1,6,1,2683,0.06007067137809187,0.05952380952380952
2311,1593187870,06-26-2020 18:11:10,3,1,3,0,2683,0.05946351528793847,0.05952380952380952
2312,1593187901,06-26-2020 18:11:41,4,1,4,1,2687,0.059811320754716985,0.05952380952380952
2313,1593187941,06-26-2020 18:12:21,5,1,5,0,2687,0.05950570342205323,0.05952380952380952
2314,1593187979,06-26-2020 18:12:59,3,1,3,1,2690,0.059938720796629645,0.05952380952380952
2315,1593188011,06-26-2020 18:13:31,4,1,4,1,2694,0.05973025048169557,0.05952380952380952
2316,1593188044,06-26-2020 18:14:04,8,1,8,0,2694,0.059336823734729496,0.05952380952380952
2317,1593188081,06-26-2020 18:14:41,1,1,1,1,2695,0.059765625,0.05952380952380952
2318,1593188126,06-26-2020 18:15:26,0,1,0,1,2695,0.060098522167487685,0.05952380952380952
